id,title,link,image_link,content_type,title_th,genre,subgenre,tags,release_year,origin_country,maturity_rating,rating,rating_count,features,published,image_portrait,image_portrait_th,image_landscape_th,cast,created_at,updated_at,total_seasons,total_episodes
"10917","TEA BOX ชายชรากับหมาบ้า","https://vipa.me/th/watch/teabox","https://assets.vipa.nexbetter.com/files/3/d1/b0/d1b0a5c8-a7a3-44b3-bb09-3bdee36c2a0a","series","TEA BOX ชายชรากับหมาบ้า","Drama","drama|people|Melodrama","ครอบครัว|นิรุตติ์ ศิริจรรยา|หนิง นิรุตติ|ผู้สูงอายุ|ละคร|มิตรภาพ|ผู้สูงวัย|tea box ชายชรากับหมาบ้า|คุณค่าของชีวิต|เพื่อนบ้าน|ความสัมพันธ์|จี๋ สุทธิรักษ์|สุทธิรักษ์ ทรัพย์วิจิตร","2020","THA","5","5","2","sign-language|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/files/3/d1/b0/d1b0a5c8-a7a3-44b3-bb09-3bdee36c2a0a","https://assets.vipa.nexbetter.com/files/3/d1/b0/d1b0a5c8-a7a3-44b3-bb09-3bdee36c2a0a","https://assets.vipa.nexbetter.com/files/3/20/f0/20f09aa0-551c-4d85-96e9-7b884a38b436","Nirut Sirijanya|Sutthirak Subvijitra","2025-04-08T10:51:32.00Z","2025-07-24T08:49:08.00Z","1","4"
"10923","Navigator","https://vipa.me/th/watch/navigator","https://assets.vipa.nexbetter.com/files/3/db/a9/dba94521-7a1b-496c-8bde-a39a1478f0fb","series","Navigator","Food & Travel","nature-environment|people|Travel Documentaries|Adventure Travel|Cultural Travel|Solo Travel","navigator|เนวิเกเตอร์|พี่ติ๊ก|เจษฎาภรณ์ ผลดี|ติ๊ก เจษฎาภรณ์|ธรรมชาติ|สารคดี|สารคดีไทยพีบีเอส|สารคดีไทย|ป่า|ป่าไม้|ชีวิต|สิ่งมีชีวิต|สิ่งแวดล้อม|วิถีชีวิต|ชุมชน|proxie|นักแสดง|ท่องเที่ยว|เดินทาง|ผจญภัย|อาชีพ","2025","THA","5","5","3","sign-language","true","https://assets.vipa.nexbetter.com/files/3/68/6b/686b28ce-2e67-4684-8253-c26e31485e94","https://assets.vipa.nexbetter.com/files/3/db/a9/dba94521-7a1b-496c-8bde-a39a1478f0fb","https://assets.vipa.nexbetter.com/files/3/d9/b8/d9b87aba-f6e0-488f-99f1-6890d473683b","Jesdaporn Pholdee","2025-04-08T10:51:43.00Z","2025-08-21T08:00:45.00Z","2","24"
"10937","ปลายจวัก","https://vipa.me/th/watch/plaijawak","https://assets.vipa.nexbetter.com/files/3/42/b5/42b5f7f4-4121-4742-8d6f-16e3cd7e6c69","series","ปลายจวัก","Drama","Historical Drama","ปลายจวัก4k|ตำรับไทย|รัชกาลที่ 5|ระดับ 4k|วีระชัย ขวัญอำไพพันธุ์|ปลายจวัก|ละคร|ละครปลายจวัก4k|ประวัติศาสตร์|วิถีชีวิต|ละครปลายจวัก|4k|อาหารไทย|วัฒนธรรม|เศรษฐพงศ์ เพียงพอ|นิศาชล สิ่วไธสง|ความคมชัด|ธนันต์ธรญ์ นีระสิงห์|เต๋า เศรษฐพงศ์|ฟาง ธนันต์ธรญ์","2019","THA","5","4","8","sign-language|4k|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/files/3/42/b5/42b5f7f4-4121-4742-8d6f-16e3cd7e6c69","https://assets.vipa.nexbetter.com/files/3/42/b5/42b5f7f4-4121-4742-8d6f-16e3cd7e6c69","https://assets.vipa.nexbetter.com/files/3/ac/2c/ac2c1e30-c3e1-4644-ae30-b8fccf9c4736","Dhanantorn Neerasingh|Sattaphong Phiangphor|Nisachol Siwthaisong|Hemmawich Kwanamphaiphan","2025-04-08T10:52:12.00Z","2026-06-18T10:41:43.00Z","2","26"
"10966","แสงไฟที่ไม่เคยดับ ”สืบ นาคะเสถียร”","https://vipa.me/th/watch/seab","https://assets.vipa.nexbetter.com/files/3/fe/5c/fe5ca439-0963-4608-afe0-e1156eb237a2","series","แสงไฟที่ไม่เคยดับ ”สืบ นาคะเสถียร”","Documentary","biography|people|Biographical|Historical|Nature/Environmental|Social/Political","สืบ นาคะเสถียร|สารคดี|สารคดีไทย|สารคดีไทยพีบีเอส|thai pbs|อนุรักษ์|สิ่งแวดล้อม|ธรรมชาติ|ต้นไม้|ป่าไม้|แรงบันดาลใจ|รักษา|ป่า|สัตว์ป่า|ปลูก|แสงไฟที่ไม่เคยดับ|แสงไฟ|สืบ","2022","THA","5","5","1","closed-caption|sign-language|audio-description","true","https://assets.vipa.nexbetter.com/files/3/da/3a/da3afe3d-e8fd-4bff-bb7c-48379438db4f","https://assets.vipa.nexbetter.com/files/3/fe/5c/fe5ca439-0963-4608-afe0-e1156eb237a2","https://assets.vipa.nexbetter.com/files/3/38/cd/38cd490b-e56e-4066-ac68-031b9bd13bd9","no_data","2025-04-08T10:53:20.00Z","2025-09-11T10:36:05.00Z","1","3"
"10971","Sightseeing เที่ยวนอกทาง","https://vipa.me/th/watch/sightseeing","https://assets.vipa.nexbetter.com/pictures/3/de/d7/ded7adc3-ac23-4900-943e-f99e4a2cb775","series","Sightseeing เที่ยวนอกทาง","Variety & LifeStyle","Travel Shows","sightseeing  เที่ยวนอกทาง|sightseeing|เที่ยวนอกทาง|ท่องเที่ยว","2021","THA","5","0","0","no_data","true","https://assets.vipa.nexbetter.com/pictures/3/de/d7/ded7adc3-ac23-4900-943e-f99e4a2cb775","https://assets.vipa.nexbetter.com/pictures/3/de/d7/ded7adc3-ac23-4900-943e-f99e4a2cb775","https://assets.vipa.nexbetter.com/files/3/e2/57/e257f3f7-0b98-466a-9c85-46005c4d4183","no_data","2025-04-08T10:53:29.00Z","2025-06-23T07:55:36.00Z","1","20"
"10993","ภัยพิบัติทางธรรมชาติ (Big Sign)","https://vipa.me/th/watch/disasterbigsign","https://assets.vipa.nexbetter.com/pictures/3/f8/08/f808331d-cf0d-48d5-880b-3f4d0a7f1bac","series","ภัยพิบัติทางธรรมชาติ (Big Sign)","Kids & Family","kids|nature-environment|Educational","ภัยพิบัติทางธรรมชาติ|ภัยพิบัติ|ธรรมชาติ|การ์ตูน|2d|cartoon|animation|อนิเมชั่น|อนิเมชัน|แอนิเมชั่น|แอนิเมชัน|dltv|เพื่อน|เรียนรู้|มิตรภาพ|ความสัมพันธ์|ภัย|พิบัติ|sign language|ภาษามือ|big sign","2024","no_data","5","5","1","sign-language|closed-caption","true","https://assets.vipa.nexbetter.com/pictures/3/f8/08/f808331d-cf0d-48d5-880b-3f4d0a7f1bac","https://assets.vipa.nexbetter.com/pictures/3/f8/08/f808331d-cf0d-48d5-880b-3f4d0a7f1bac","https://assets.vipa.nexbetter.com/pictures/3/2f/dc/2fdccec0-63ed-4644-91e5-5839bc49837f","no_data","2025-04-08T10:54:18.00Z","2026-05-07T11:13:03.00Z","2","39"
"11035","มหัศจรรย์ธรรมชาติ (Big Sign)","https://vipa.me/th/watch/biodiversityinthailandbigsign","https://assets.vipa.nexbetter.com/files/3/9f/e5/9fe5564a-bee6-494e-ad15-2f699d36484f","series","มหัศจรรย์ธรรมชาติ (Big Sign)","Documentary","nature-environment|pets-animals|Nature/Environmental","biodiversity|thailand|biodiversity in thailand|มหัศจรรย์ธรรมชาติ|สารคดี|สารคดีไทย|สารคดีไทยพีบีเอส|tha pbs|ความหลากหลาย|ธรรมชาติ|สิ่งมีชีวิต|สัตว์|สัตว์ป่า|ขีวิต|ชีวภาพ|ภาพยนตร์|sign language|ภาษามือ|big sign","2024","no_data","5","0","0","sign-language","true","https://assets.vipa.nexbetter.com/files/3/9f/e5/9fe5564a-bee6-494e-ad15-2f699d36484f","https://assets.vipa.nexbetter.com/files/3/9f/e5/9fe5564a-bee6-494e-ad15-2f699d36484f","https://assets.vipa.nexbetter.com/files/3/ea/2a/ea2a61ab-c11d-48f7-9116-b8e5c420da82","no_data","2025-04-08T10:55:45.00Z","2026-05-06T04:32:22.00Z","1","3"
"11040","บุษบาลุยไฟ (Big Sign)","https://vipa.me/th/watch/budsabaluifire-bigsign","https://assets.vipa.nexbetter.com/files/3/fc/f0/fcf02e10-f3d2-422d-849d-452381d7a7db","series","บุษบาลุยไฟ (Big Sign)","Drama","history|culture|Historical Drama","ละคร|บุษบาลุยไฟ|บุษบา|ลุยไฟ|เฌอปราง อารีย์กุล|เฌอปราง bnk48|โทนี่ รากแก่น|ณัฏฐ์ เทพหัสดิน|ณัฏฐ์ เทพหัสดิน ณ อยุธยา|ฟาริดา วัลเลอร์|ณัฐพิมล นาฏยลักษณ์|ริด้า ฟาริด้า|ธีร์ อริยฤทธิ์วิกุล|น็อต ธีร์|น็อต อัครณัฐ|เต๋า สมชาย|สมชาย เข็มกลัด|ภัทรสุดา อนุมานราชธน|บัว ภัทรสุดา|พิจิกา จิตตะปุตตะ|ลูกหว้า พิจิกา|ภัทร นัตธนนท์|นัตธนนท์ ปิ่นโรจน์กีรติ|แพรว หัสสยา|หัสสยา อิสริยะ|พิม พิมพ์พรรณ|พิมพ์พรรณ ชลายนคุปต์|ลัทธ์กมล ปิ่นโรจน์กีรติ|พิม ลัทธ์กมล|จักรกฤต โยมพยอม|ครูทอม|มาชิดา สุทธิกุลพานิช|มากิ มาชิดา|กิก ดนัย|ดนัย จารุจินดา|พรเลิศ พิพัฒน์รุ่งเรือง|เอ็กซ์ พรเลิศ|เลอวิทย์ สังข์สิทธิ์|บิ๊ก ศรุต|ศรุต วิจิตรานนท์|สุนทรภู่|ลำจวน|ฮุน|ประวัติศาสตร์|สตรี|ผู้หญิง|สิทธิ|พระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว|ร.3|รัชกาลที่ 3|ความรัก|ความฝัน|เรียนหนังสือ|การศึกษา|ท้าทายขนบ|อี๊ด สุประวัติ|สุประวัติ ปัทมสูต|sign language|ภาษามือ|big sign","2023","THA","5","4","2","sign-language|closed-caption","true","https://assets.vipa.nexbetter.com/files/3/fc/f0/fcf02e10-f3d2-422d-849d-452381d7a7db","https://assets.vipa.nexbetter.com/files/3/fc/f0/fcf02e10-f3d2-422d-849d-452381d7a7db","https://assets.vipa.nexbetter.com/files/3/42/86/4286d567-c5f3-4071-88ec-2f38ffba6401","Cherprang Areekul|Toni Rakkaen|Nut Devahastin Na Ayutthaya|Somchai Khemklad","2025-04-08T10:55:55.00Z","2026-02-27T11:01:05.00Z","1","25"
"11067","Royal Celebration ”Madama Butterfly”","https://vipa.me/th/watch/madamabutterfly","https://assets.vipa.nexbetter.com/files/3/b5/9b/b59b810c-3473-4d1f-be0d-aeb2a85be409","series","Royal Celebration ”Madama Butterfly”","Variety & LifeStyle","entertainment|arts|Celebrity & Entertainment News","royal celebration|royal|madama butterfly|madama|butterfly|การแสดง|อุปรากร|เฉลิมพระเกียรติ|พระบาทสมเด็จพระเจ้าอยู่หัว|ในหลวง|เฉลิมพระชนมพรรษา","2024","THA","5","0","0","no_data","true","https://assets.vipa.nexbetter.com/files/3/b5/9b/b59b810c-3473-4d1f-be0d-aeb2a85be409","https://assets.vipa.nexbetter.com/files/3/b5/9b/b59b810c-3473-4d1f-be0d-aeb2a85be409","https://assets.vipa.nexbetter.com/files/3/99/28/9928e34f-ae14-4428-a4ed-3f5cab69e49d","no_data","2025-04-08T10:56:52.00Z","2026-03-09T07:44:05.00Z","1","2"
"11079","ชีวิตออกวิ่ง (Big Sign)","https://vipa.me/th/watch/runnerjourney-bigsign","https://assets.vipa.nexbetter.com/files/3/07/3c/073cde02-4036-476d-a219-e76de1b674e7","series","ชีวิตออกวิ่ง (Big Sign)","Variety & LifeStyle","Hobbies & Crafts","ความหมายชีวิต|ออกกำลังกาย|วิ่ง|ชีวิตออกวิ่ง big sign|การใช้ชีวิต|ชีวิตออกวิ่ง|นักวิ่ง|กีฬา|ภาษามือ|big sign","no_data","THA","5","0","0","sign-language","true","https://assets.vipa.nexbetter.com/files/3/07/3c/073cde02-4036-476d-a219-e76de1b674e7","https://assets.vipa.nexbetter.com/files/3/07/3c/073cde02-4036-476d-a219-e76de1b674e7","https://assets.vipa.nexbetter.com/files/3/e8/fe/e8fe19d0-804c-4f0d-837b-3295c2d5ae9d","no_data","2025-04-08T10:57:14.00Z","2025-07-24T08:41:51.00Z","1","13"
"11094","สอนศิลป์","https://vipa.me/th/watch/sornsilp","https://assets.vipa.nexbetter.com/files/3/7a/ba/7abadd7b-93f1-47f0-84f3-62b44c17876e","series","สอนศิลป์","Education","Workshop","ภาณุพล ธีรานพ|โจ ภาณุพล|สอนศิลป์|ศิลปะ|สร้างสรรค์|จินตนาการ|ประดิษฐ์|เด็ก|เด็กและครอบครัว","2021","THA","1","0","0","no_data","true","https://assets.vipa.nexbetter.com/files/3/7a/ba/7abadd7b-93f1-47f0-84f3-62b44c17876e","https://assets.vipa.nexbetter.com/files/3/7a/ba/7abadd7b-93f1-47f0-84f3-62b44c17876e","https://assets.vipa.nexbetter.com/files/3/7f/26/7f26e8e4-a495-495c-bde6-c84bc2b19283","no_data","2025-04-08T10:57:45.00Z","2025-05-26T02:15:27.00Z","1","26"
"11122","Mind Traveller ชีพจรไพร","https://vipa.me/th/watch/mindtraveller","https://assets.vipa.nexbetter.com/pictures/3/08/de/08de7b0a-cd66-40c6-b5e1-5c48f2205670","series","Mind Traveller ชีพจรไพร","Documentary","pets-animals|nature-environment|Nature/Environmental","การเดินทาง|สารคดีไทยพีบีเอส|หม่อมเชน|สารคดี|ผจญภัย|ปริญญากร  วรวรรณ|ธรรมชาติ|mind traveller|สัตว์ป่า|สัตว์|มนุษย์|ชีพจรไพร|ไทยพีบีเอส|สิ่งแวดล้อม|ป่า|4k","2024","THA","1","5","1","4k|closed-caption","true","https://assets.vipa.nexbetter.com/pictures/3/08/de/08de7b0a-cd66-40c6-b5e1-5c48f2205670","https://assets.vipa.nexbetter.com/pictures/3/08/de/08de7b0a-cd66-40c6-b5e1-5c48f2205670","https://assets.vipa.nexbetter.com/files/3/03/73/03731487-3a1b-46cc-8c9c-e3428883d0fb","no_data","2025-04-08T10:58:45.00Z","2025-08-07T04:31:05.00Z","4","22"
"11149","ซีรีส์วิถีคน (Big Sign)","https://vipa.me/th/watch/seriespeople-bigsign","https://assets.vipa.nexbetter.com/files/3/bd/58/bd584de1-7204-42c1-998f-cb1985de5ef5","series","ซีรีส์วิถีคน (Big Sign)","Documentary","culture|people|Cultural","sign language|ภาษามือ|big sign|ซีรีส์วิถีคน|สารคดี|สารคดีไทย|สารคดีไทยพีบีเอส|documentary|ผู้คน|ชุมชน|ชีวิต|ประจำวัน|หมู่บ้าน|ชาวบ้าน|ซีรีส์|สังคม|พื้นบ้าน|ท้องถิ่น|วัฒนธรรม|วิถีชีวิต|พื้นเมือง|วิถีคน","2019","THA","5","5","1","sign-language|closed-caption","true","https://assets.vipa.nexbetter.com/files/3/bd/58/bd584de1-7204-42c1-998f-cb1985de5ef5","https://assets.vipa.nexbetter.com/files/3/bd/58/bd584de1-7204-42c1-998f-cb1985de5ef5","https://assets.vipa.nexbetter.com/files/3/cf/e7/cfe7f924-039c-446f-a273-92e903370f6e","no_data","2025-04-08T10:59:38.00Z","2025-07-24T08:35:13.00Z","1","27"
"11178","เปเป้เป็ดน้อย","https://vipa.me/th/watch/pepepednoi","https://assets.vipa.nexbetter.com/files/3/2a/97/2a9776a6-4fde-403c-94f4-d13a8abc2928","series","เปเป้เป็ดน้อย","Kids & Family","kids|family|Animation","เปเป้เป็ดน้อย|อนิเมชั่น|ครอบครัว|หัวเราะ|family|animation|เยาวชน|เป็ด|อนิเมชัน|มิตรภาพ|kids|เป็ดน้อย|cartoon|เด็ก|การ์ตูน|เพื่อน","2024","THA","1","5","2","no_data","true","https://assets.vipa.nexbetter.com/files/3/2a/97/2a9776a6-4fde-403c-94f4-d13a8abc2928","https://assets.vipa.nexbetter.com/files/3/2a/97/2a9776a6-4fde-403c-94f4-d13a8abc2928","https://assets.vipa.nexbetter.com/files/3/7d/4d/7d4d88e1-9740-4ac0-8e03-6b05302af36d","no_data","2025-04-08T11:00:39.00Z","2025-05-26T07:38:29.00Z","1","26"
"11206","ถนน คน ชีวิต A Life On The Road","https://vipa.me/th/watch/alifeontheroad","https://assets.vipa.nexbetter.com/pictures/3/64/7b/647b7707-5a1f-4ff9-9b1f-bfc94ea511c3","series","ถนน คน ชีวิต A Life On The Road","Variety & LifeStyle","people|inspiration|Travel Shows","ถนนคนชีวิต|a life on the road|ท่องเที่ยว|ต่างประเทศ|วิถีชีวิต|สารคดี|รัฐวรรณ กิจรังษีวิบูลย์","2020","THA","5","4","1","closed-caption","true","https://assets.vipa.nexbetter.com/pictures/3/64/7b/647b7707-5a1f-4ff9-9b1f-bfc94ea511c3","https://assets.vipa.nexbetter.com/pictures/3/64/7b/647b7707-5a1f-4ff9-9b1f-bfc94ea511c3","https://assets.vipa.nexbetter.com/files/3/83/74/83745569-ea0f-4dfc-8bcd-3ec97f0b8e5f","no_data","2025-04-08T11:01:38.00Z","2025-07-24T16:50:10.00Z","6","87"
"11300","คน จน เมือง","https://vipa.me/th/watch/urbanpoordoc","https://assets.vipa.nexbetter.com/pictures/3/40/81/4081b39a-a7ac-4ced-8f90-8d8d3d02aa27","series","คน จน เมือง","Documentary","culture|people|Social/Political","คนจนเมือง|สารคดี|คน จน เมือง|คนจน|ความจน|ความเหลื่อมล้ำ|นักสู้|ชีวิต|สังคม|สังคมไทย|วิถีชีวิต|ดิ้นรน|ต่อสู้|หาเช้ากินค่ำ|อาชีพ|สวัสดิการของรัฐ|สวัสดิการ|มนุษย์|ความไม่เท่าเทียม","2025","THA","5","5","7","closed-caption|sign-language|audio-description","true","https://assets.vipa.nexbetter.com/pictures/3/40/81/4081b39a-a7ac-4ced-8f90-8d8d3d02aa27","https://assets.vipa.nexbetter.com/pictures/3/40/81/4081b39a-a7ac-4ced-8f90-8d8d3d02aa27","https://assets.vipa.nexbetter.com/pictures/3/72/bf/72bfb35c-634a-4c24-b95b-5e130f5aeaf4","no_data","2025-04-08T11:04:58.00Z","2026-05-29T03:25:55.00Z","6","32"
"11333","Junk Mail จดหมายที่ไม่ถูกเปิด (Big Sign)","https://vipa.me/th/watch/junkmail-bigsign","https://assets.vipa.nexbetter.com/files/3/b3/3b/b33b4880-502b-4a40-b7c6-a8194daa36c3","series","Junk Mail จดหมายที่ไม่ถูกเปิด (Big Sign)","Drama","people|entertainment|Social Drama","ความเหลื่อมล้ำ|แปลน รัฐวิทย์|ศิริพล ศิรินินาทกุล|junkmail จดหมายที่ไม่ถูกเปิด|เยาวชน|จดหมายที่ไม่ถูกเปิด|รายการออนไลน์|junk mail|รัฐวิทย์ กิจวรลักษณ์|กุ๊กไก่ ภาวดี|สะท้อนสังคม|ภาวดี คุ้มโชคไพศาล|พล ศิริพล|สังคม|เพื่อสังคม|junkmail|รายการ","2022","THA","5","0","0","sign-language|closed-caption","true","https://assets.vipa.nexbetter.com/files/3/b3/3b/b33b4880-502b-4a40-b7c6-a8194daa36c3","https://assets.vipa.nexbetter.com/files/3/b3/3b/b33b4880-502b-4a40-b7c6-a8194daa36c3","https://assets.vipa.nexbetter.com/files/3/13/b4/13b4a504-b1a2-404e-b0ae-25a22fe8ba70","Siripon Sirininatthakul|Rathavit Kijworalak|Pavadee Komchokpaisan","2025-04-08T11:06:02.00Z","2025-07-24T08:29:41.00Z","1","20"
"11355","Sweet Sensory เรื่องรัก หลากรส (Big Sign)","https://vipa.me/th/watch/sweetsensory-bigsign","https://assets.vipa.nexbetter.com/files/3/45/4b/454bde38-3fb6-4501-9540-9d9e3dbbc080","series","Sweet Sensory เรื่องรัก หลากรส (Big Sign)","Drama","entertainment|people|Social Drama|Social Drama","พีค ภีมพล|นักเรียน|พลอย ภัชธร|ความรัก|ผู้พิการทางการมองเห็น|ตาบอด|คนพิการ|โรงเรียนสอนทำอาหาร|เรื่องรัก หลากรส|นฤภรกมล ฉายแสง|รสชาติ|sweet sensory|ผู้พิการ|ภีมพล พาณิชย์ธำรง|กานต์พิชชา พัฒนศักดิ์|จี๋ สุทธิรักษ์|โรส กานต์พิชชา|ครัว|เชฟ|อาหาร|พ่อครัว|แพรว นฤภรกมล|สุทธิรักษ์ ทรัพย์วิจิตร|กนกลดา สีหะเสน|โสภณ ทับกลอง|ครู|ทำอาหาร|ผู้พิการทางสายตา|ภัชธร ธนวัฒน์|sign language|ภาษามือ|big sign|นัทธวัชร์ แก้วบัวสาย|เค้ก นัทธวัชร์|ซัน รังสิ|รังสิ สานกิ่งทอง|ตั้ว ประดิษฐ|ประดิษฐ ประสาททอง|แม่กลอง|สมุทรสงคราม","2024","THA","1","4","1","sign-language|closed-caption","true","https://assets.vipa.nexbetter.com/files/3/45/4b/454bde38-3fb6-4501-9540-9d9e3dbbc080","https://assets.vipa.nexbetter.com/files/3/45/4b/454bde38-3fb6-4501-9540-9d9e3dbbc080","https://assets.vipa.nexbetter.com/files/3/bd/c2/bdc25551-62f6-437e-865f-baa146908bad","Phatchatorn Thanawat|Sutthirak Subvijitra|Nattavat Kaewbuasai|Rungsi Sarnkingthong|Pradit Prasartthong","2025-04-08T11:06:48.00Z","2025-07-24T08:24:42.00Z","2","16"
"11374","นักสืบสายรุ้ง","https://vipa.me/th/watch/rainbowkids","https://assets.vipa.nexbetter.com/pictures/3/82/6b/826b18ba-9490-4dc1-a544-318a40bf372b","series","นักสืบสายรุ้ง","Kids & Family","kids|family","น้ำหวาน พิมรา|นักเรียน|ครอบครัว|โรงเรียน|พิมรา เจริญภักดี|ความไม่เท่าเทียม|นักสืบ|เยาวชน|นักสืบสายรุ้ง|เรียน|เรียนรู้|ความเท่าเทียม|ละคร|เด็ก|ครูฟ้า|เรียนหนังสือ|ละครเด็ก|ครู|คุณครู|เท่าเทียม|เด็กและครอบครัว","2022","THA","1","0","0","no_data","true","https://assets.vipa.nexbetter.com/pictures/3/82/6b/826b18ba-9490-4dc1-a544-318a40bf372b","https://assets.vipa.nexbetter.com/pictures/3/82/6b/826b18ba-9490-4dc1-a544-318a40bf372b","https://assets.vipa.nexbetter.com/pictures/3/d7/7c/d77c9bb8-4fa4-433a-a94a-17bdadce2cc9","no_data","2025-04-08T11:07:27.00Z","2025-07-24T09:46:12.00Z","1","5"
"11385","หนังพาไป ซีซัน 4","https://vipa.me/th/watch/moviepapai4","https://assets.vipa.nexbetter.com/pictures/3/43/e4/43e4940a-993b-42da-8d95-4e630663134a","series","หนังพาไป ซีซัน 4","Food & Travel","Travel Shows|Travel Documentaries|Adventure Travel|Travel Guides","หนังพาไป|หนังพาไป ซีซั่น 4|ซีซัน 4|บอลยอด|ทายาท เดชเสถียร|พิศาล แสงจันทร์|ยอด พิศาล|บอล ทายาท|เดินทาง|การเดินทาง|ผจญภัย|ท่องเที่ยว|เที่ยว|ต่างประเทศ|ภาษา|วัฒนธรรม","2018","THA","5","4","1","sign-language","true","https://assets.vipa.nexbetter.com/pictures/3/43/e4/43e4940a-993b-42da-8d95-4e630663134a","https://assets.vipa.nexbetter.com/pictures/3/43/e4/43e4940a-993b-42da-8d95-4e630663134a","https://assets.vipa.nexbetter.com/files/3/d6/1d/d61d9a40-a576-4019-a96c-57bfb89effb6","Taryart Datsathean|Phisan Sangjan","2025-04-08T11:07:48.00Z","2026-05-18T08:59:08.00Z","1","26"
"11413","Spirit of Asia","https://vipa.me/th/watch/spiritofasia","https://assets.vipa.nexbetter.com/pictures/3/32/c0/32c098a2-32a9-484d-96fa-c8b4333b1742","series","Spirit of Asia","Documentary","documentary|travel|Historical|Nature/Environmental|Social/Political|Cultural","spirit of asia|spirit of asia|spirit|asia|ท่องเที่ยว|สารคดี|เอเขีย|คน|ผู้คน|คนเอเชีย|วิถีชีวิต|สถานที่|ประเพณี|วัฒนธรรม|มรดก|ต่างประเทศ|สารคดีไทย|เดินทาง|ผจญภัย|จิตวิญญาณ|วิญญาณ|ความเชื่อ|ศรัทธา","2017","THA","5","5","1","soundtrack","true","https://assets.vipa.nexbetter.com/pictures/3/32/c0/32c098a2-32a9-484d-96fa-c8b4333b1742","https://assets.vipa.nexbetter.com/pictures/3/32/c0/32c098a2-32a9-484d-96fa-c8b4333b1742","https://assets.vipa.nexbetter.com/files/3/f7/9e/f79e39f7-87aa-46fc-982c-24084e3e2a54","no_data","2025-04-08T11:08:51.00Z","2025-10-15T09:40:48.00Z","2","55"
"11445","เรื่องบ้านบ้าน","https://vipa.me/th/watch/househomestory","https://assets.vipa.nexbetter.com/pictures/3/29/78/2978fa3f-32a7-441b-88e4-a643df8c1266","series","เรื่องบ้านบ้าน","Food & Travel","culture|people|Travel Documentaries|Adventure Travel|Cultural Travel","เรื่องบ้านบ้าน|บอล ทายาท|ทายาท เดชเสถียร|ไหนพาปัง|หนังพาไป|ยอด พิศาล|พิศาล แสงจันทร์|บ้าน|รายการ|สารคดี|เดินทาง|ผจญภัย|ต่างประเทศ|สถาปัตยกรรม|เมือง|สำรวจ","2025","THA","5","4","9","sign-language|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/pictures/3/29/78/2978fa3f-32a7-441b-88e4-a643df8c1266","https://assets.vipa.nexbetter.com/pictures/3/29/78/2978fa3f-32a7-441b-88e4-a643df8c1266","https://assets.vipa.nexbetter.com/files/3/8d/48/8d48928b-46e9-4da5-ad59-4b31e04c1b75","Taryart Datsathean|Phisan Sangjan","2025-04-08T11:09:58.00Z","2026-04-30T11:26:34.00Z","1","5"
"11452","ฝันให้สุด Dream Teen","https://vipa.me/th/watch/dreamteen","https://assets.vipa.nexbetter.com/pictures/3/54/13/5413bc4a-763b-48b4-b652-02fadd42bd46","series","ฝันให้สุด Dream Teen","Drama","Teen Drama","พีค ภีมพล|ละครฝันให้สุด|นักเรียน|dream teen 4k|ละครdream teen|โรงเรียน|ระดับ 4k|ระบบการเรียนการสอน|ญานนีน ภารวี ไวเกล|การศึกษา|ละคร|พีค|ฝันให้สุด 4k|พลอยชมพู|จินตนัดดา อัตถวิบูลย์|ภีมพล พาณิชย์ธำรง|นิธิดล ป้อมสุวรรณ|สถาบันอาชีวะ|อาชีวะไทย|การเรียน|4k|นักเรียนอาชีวะ|อาชีวะ|สถาบัน|ความคมชัด|วัยรุ่น","2018","THA","5","0","0","sign-language|4k|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/pictures/3/54/13/5413bc4a-763b-48b4-b652-02fadd42bd46","https://assets.vipa.nexbetter.com/pictures/3/54/13/5413bc4a-763b-48b4-b652-02fadd42bd46","https://assets.vipa.nexbetter.com/files/3/d8/cf/d8cf9606-8412-4dc1-8bb5-ae4e0708e21c","Peemapol Panichtamrong|Jannine Weigel|Nitidon Pomsuwan|Jintanadda Attawibool","2025-04-08T11:10:12.00Z","2025-07-24T09:16:06.00Z","1","16"
